% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=105097, Fri Oct 25 12:41:24 2019
1 6 0 0 0.04154606762880421 0.04154606762880421 1 1
2 12 0 0 0.13346758135960524 0.13346758135960524 1 1
3 18 0 0 0.22726164197427656 0.22726164197427653 1 1
4 24 0 0 0.2827428885879239 0.2827428885879239 1 1
5 30 0 0 0.3240391806323957 0.3240391806323957 1 1
6 36 0 0 0.25098047880995134 0.25098047880995134 1 1
7 42 0 0 0.1709017472226347 0.1709017472226347 1 1
8 48 0 0 0.3446914700611028 0.3446914700611028 1 1
9 54 0 0 0.28276294998359724 0.28276294998359724 1 1
10 60 0 0 0.2116679483986051 0.2116679483986051 1 1
11 66 0 0 0.4488549011670658 0.4488549011670657 1 1
12 72 0 0 0.6153438466488885 0.6153438466488885 1 1
13 78 0 0 0.5357851668406386 0.5357851668406386 1 1
14 84 0 0 0.4146133424895043 0.4146133424895043 1 1
15 90 0 0 0.4231819506919207 0.42318195069192066 1 1
16 96 0 0 0.24793372349725123 0.24793372349725123 1 1
17 102 0 0 0.15605273832153974 0.15605273832153974 1 1
18 108 0 0 0.24691069847570213 0.2469106984757021 1 1
19 114 0 0 0.19079892721547567 0.19079892721547567 1 1
20 120 0 0 0.2524276658506039 0.2524276658506039 1 1
21 126 0 0 0.3040355975137437 0.3040355975137437 1 1
22 132 0 0 0.18012275208351827 0.18012275208351827 1 1
23 138 0 0 0.12280708264493263 0.12280708264493262 1 1
24 144 0 0 0.08748755661305997 0.08748755661305997 1 1
25 150 0 0 0.12466086025972364 0.12466086025972366 1 1
26 156 0 0 0.1819815758556284 0.1819815758556284 1 1
27 162 -0.00824023656353246 -0.00824023656353246 0 0 1 1
28 168 0 0 0.04273812497484625 0.04273812497484625 1 1
29 174 -0.11428273986078137 -0.11428273986078138 0 0 1 1
30 180 -0.17554757066010493 -0.17554757066010493 0 0 1 1
31 186 -0.324300871389663 -0.324300871389663 0 0 1 1
32 192 -0.40631264670709955 -0.4063126467070996 0 0 1 1
33 198 -0.3816073744714951 -0.3816073744714951 0 0 1 1
34 204 -0.3361991413589953 -0.3361991413589953 0 0 1 1
35 210 -0.22112319584934217 -0.22112319584934217 0 0 1 1
36 216 -0.0442505434893737 -0.0442505434893737 0 0 1 1
37 222 -0.06046559951858223 -0.06046559951858223 0 0 1 1
38 228 0 0 0.014971834429849942 0.014971834429849942 1 1
39 234 0 0 0.24632123503601186 0.24632123503601186 1 1
40 240 0 0 0.24477676432995846 0.24477676432995846 1 1
41 246 -0.08751427489514355 -0.08751427489514355 0 0 1 1
42 252 -0.15280654928780188 -0.15280654928780188 0 0 1 1
43 258 -0.0799549856663387 -0.0799549856663387 0 0 1 1
44 264 -0.20613470139791018 -0.20613470139791018 0 0 1 1
45 270 -0.40954015898379176 -0.40954015898379176 0 0 1 1
46 276 -0.3712503324589015 -0.3712503324589015 0 0 1 1
47 282 -0.41144643906789313 -0.41144643906789313 0 0 1 1
48 288 -0.2782218257132007 -0.2782218257132007 0 0 1 1
49 294 -0.3713072965760356 -0.3713072965760356 0 0 1 1
50 300 -0.3222695044675239 -0.3222695044675239 0 0 1 1
51 306 -0.2164585969459006 -0.21645859694590058 0 0 1 1
52 312 0 0 0.051985686534998646 0.05198568653499865 1 1
53 318 -0.11563696994177555 -0.11563696994177554 0 0 1 1
54 324 -0.2955254670373991 -0.2955254670373991 0 0 1 1
55 330 -0.21421715718226317 -0.21421715718226317 0 0 1 1
56 336 -0.21225618133852658 -0.21225618133852658 0 0 1 1
57 342 0 0 0.04659635245919995 0.04659635245919995 1 1
58 348 -0.12008462158026065 -0.12008462158026063 0 0 1 1
59 354 -0.12087893637483918 -0.1208789363748392 0 0 1 1
60 360 0 0 0.06972546564031568 0.06972546564031568 1 1
61 366 0 0 0.134741898962768 0.134741898962768 1 1
62 372 0 0 0.0674812207331108 0.0674812207331108 1 1
63 378 0 0 0.09012896700248296 0.09012896700248296 1 1
64 384 0 0 0.3913493401473322 0.3913493401473322 1 1
65 390 0 0 0.49532971273556486 0.49532971273556486 1 1
66 396 0 0 0.4473900457131891 0.4473900457131891 1 1
67 402 0 0 0.36939617589853196 0.36939617589853196 1 1
67 402 0 0 0.36939617589853196 0.36939617589853196 1 1
